"x","y","FEI"
-87.5,60.5,NA
-86.5,60.5,NA
-85.5,60.5,NA
-84.5,60.5,NA
-83.5,60.5,NA
-82.5,60.5,NA
-81.5,60.5,NA
-80.5,60.5,NA
-79.5,60.5,NA
-78.5,60.5,NA
-77.5,60.5,NA
-76.5,60.5,NA
-75.5,60.5,NA
-74.5,60.5,NA
-73.5,60.5,NA
-72.5,60.5,NA
-71.5,60.5,NA
-70.5,60.5,NA
-69.5,60.5,NA
-68.5,60.5,NA
-67.5,60.5,NA
-66.5,60.5,NA
-65.5,60.5,NA
-64.5,60.5,NA
-63.5,60.5,NA
-62.5,60.5,NA
-61.5,60.5,NA
-60.5,60.5,NA
-59.5,60.5,NA
-58.5,60.5,NA
-57.5,60.5,NA
-56.5,60.5,NA
-55.5,60.5,NA
-54.5,60.5,NA
-53.5,60.5,NA
-52.5,60.5,NA
-51.5,60.5,NA
-50.5,60.5,NA
-49.5,60.5,NA
-48.5,60.5,NA
-47.5,60.5,NA
-46.5,60.5,NA
-45.5,60.5,NA
-44.5,60.5,NA
-43.5,60.5,NA
-42.5,60.5,NA
-41.5,60.5,NA
-40.5,60.5,NA
-39.5,60.5,NA
-38.5,60.5,NA
-37.5,60.5,NA
-36.5,60.5,NA
-35.5,60.5,NA
-34.5,60.5,NA
-33.5,60.5,NA
-32.5,60.5,NA
-31.5,60.5,NA
-30.5,60.5,NA
-29.5,60.5,NA
-28.5,60.5,NA
-27.5,60.5,NA
-26.5,60.5,NA
-25.5,60.5,NA
-24.5,60.5,NA
-23.5,60.5,NA
-22.5,60.5,NA
-21.5,60.5,NA
-20.5,60.5,NA
-19.5,60.5,NA
-18.5,60.5,NA
-17.5,60.5,NA
-16.5,60.5,NA
-15.5,60.5,NA
-14.5,60.5,NA
-13.5,60.5,NA
-12.5,60.5,NA
-11.5,60.5,NA
-10.5,60.5,NA
-9.5,60.5,NA
-8.5,60.5,NA
-7.5,60.5,NA
-6.5,60.5,NA
-5.5,60.5,NA
-4.5,60.5,NA
-3.5,60.5,NA
-2.5,60.5,NA
-1.5,60.5,NA
-0.5,60.5,NA
0.5,60.5,NA
1.5,60.5,NA
2.5,60.5,NA
3.5,60.5,NA
4.5,60.5,NA
5.5,60.5,NA
6.5,60.5,NA
7.5,60.5,NA
8.5,60.5,NA
9.5,60.5,NA
10.5,60.5,NA
11.5,60.5,NA
12.5,60.5,NA
13.5,60.5,NA
14.5,60.5,NA
15.5,60.5,NA
16.5,60.5,NA
17.5,60.5,NA
18.5,60.5,NA
19.5,60.5,NA
20.5,60.5,NA
21.5,60.5,NA
22.5,60.5,NA
23.5,60.5,NA
24.5,60.5,NA
25.5,60.5,NA
26.5,60.5,NA
27.5,60.5,NA
28.5,60.5,NA
29.5,60.5,NA
30.5,60.5,NA
31.5,60.5,NA
32.5,60.5,NA
33.5,60.5,NA
34.5,60.5,NA
35.5,60.5,NA
36.5,60.5,NA
37.5,60.5,NA
38.5,60.5,NA
39.5,60.5,NA
40.5,60.5,NA
41.5,60.5,NA
42.5,60.5,NA
43.5,60.5,NA
44.5,60.5,NA
45.5,60.5,NA
46.5,60.5,NA
47.5,60.5,NA
48.5,60.5,NA
49.5,60.5,NA
50.5,60.5,NA
51.5,60.5,NA
52.5,60.5,NA
53.5,60.5,NA
54.5,60.5,NA
55.5,60.5,NA
56.5,60.5,NA
57.5,60.5,NA
58.5,60.5,NA
59.5,60.5,NA
60.5,60.5,NA
61.5,60.5,NA
62.5,60.5,NA
63.5,60.5,NA
64.5,60.5,NA
65.5,60.5,NA
66.5,60.5,NA
67.5,60.5,NA
68.5,60.5,NA
69.5,60.5,NA
70.5,60.5,NA
71.5,60.5,NA
72.5,60.5,NA
73.5,60.5,NA
74.5,60.5,NA
75.5,60.5,NA
76.5,60.5,NA
77.5,60.5,NA
78.5,60.5,NA
79.5,60.5,NA
80.5,60.5,NA
81.5,60.5,NA
82.5,60.5,NA
83.5,60.5,NA
84.5,60.5,NA
85.5,60.5,NA
86.5,60.5,NA
87.5,60.5,NA
88.5,60.5,NA
89.5,60.5,NA
90.5,60.5,NA
91.5,60.5,NA
92.5,60.5,NA
93.5,60.5,NA
94.5,60.5,NA
95.5,60.5,NA
96.5,60.5,NA
97.5,60.5,NA
98.5,60.5,NA
99.5,60.5,NA
100.5,60.5,NA
101.5,60.5,NA
102.5,60.5,NA
103.5,60.5,NA
104.5,60.5,NA
105.5,60.5,NA
106.5,60.5,NA
107.5,60.5,NA
108.5,60.5,NA
109.5,60.5,NA
110.5,60.5,NA
111.5,60.5,NA
112.5,60.5,NA
113.5,60.5,NA
114.5,60.5,NA
115.5,60.5,NA
116.5,60.5,NA
117.5,60.5,NA
118.5,60.5,NA
119.5,60.5,NA
120.5,60.5,NA
121.5,60.5,NA
122.5,60.5,NA
123.5,60.5,NA
124.5,60.5,NA
125.5,60.5,NA
126.5,60.5,NA
127.5,60.5,NA
128.5,60.5,NA
129.5,60.5,NA
130.5,60.5,NA
131.5,60.5,NA
132.5,60.5,NA
133.5,60.5,NA
134.5,60.5,NA
135.5,60.5,NA
136.5,60.5,NA
137.5,60.5,NA
138.5,60.5,NA
139.5,60.5,NA
140.5,60.5,NA
141.5,60.5,NA
142.5,60.5,NA
143.5,60.5,NA
144.5,60.5,NA
145.5,60.5,NA
146.5,60.5,NA
147.5,60.5,NA
148.5,60.5,NA
149.5,60.5,NA
150.5,60.5,NA
151.5,60.5,NA
152.5,60.5,NA
153.5,60.5,NA
154.5,60.5,NA
155.5,60.5,NA
156.5,60.5,NA
157.5,60.5,NA
158.5,60.5,NA
159.5,60.5,NA
160.5,60.5,NA
161.5,60.5,NA
162.5,60.5,NA
163.5,60.5,NA
164.5,60.5,NA
165.5,60.5,NA
166.5,60.5,NA
167.5,60.5,NA
168.5,60.5,NA
169.5,60.5,NA
170.5,60.5,NA
171.5,60.5,NA
172.5,60.5,NA
173.5,60.5,NA
174.5,60.5,NA
175.5,60.5,NA
176.5,60.5,NA
177.5,60.5,NA
178.5,60.5,NA
179.5,60.5,NA
-179.5,59.5,NA
-178.5,59.5,NA
-177.5,59.5,0
-176.5,59.5,0
-175.5,59.5,0
-174.5,59.5,0
-173.5,59.5,0
-172.5,59.5,NA
-171.5,59.5,NA
-170.5,59.5,NA
-169.5,59.5,NA
-168.5,59.5,NA
-167.5,59.5,NA
-166.5,59.5,NA
-165.5,59.5,NA
-164.5,59.5,NA
-163.5,59.5,NA
-162.5,59.5,NA
-161.5,59.5,NA
-160.5,59.5,NA
-159.5,59.5,NA
-158.5,59.5,NA
-157.5,59.5,NA
-156.5,59.5,NA
-155.5,59.5,NA
-154.5,59.5,NA
-153.5,59.5,0
-152.5,59.5,0
-151.5,59.5,0
-150.5,59.5,0
-149.5,59.5,0
-148.5,59.5,0
-147.5,59.5,0
-146.5,59.5,0
-145.5,59.5,0
-144.5,59.5,0
-143.5,59.5,0
-142.5,59.5,0
-141.5,59.5,0
-140.5,59.5,0
-139.5,59.5,0
-138.5,59.5,0
-137.5,59.5,0
-136.5,59.5,NA
-135.5,59.5,NA
-134.5,59.5,NA
-133.5,59.5,NA
-132.5,59.5,NA
-131.5,59.5,NA
-130.5,59.5,NA
-129.5,59.5,NA
-128.5,59.5,NA
-127.5,59.5,NA
-126.5,59.5,NA
-125.5,59.5,NA
-124.5,59.5,NA
-123.5,59.5,NA
-122.5,59.5,NA
-121.5,59.5,NA
-120.5,59.5,NA
-119.5,59.5,NA
-118.5,59.5,NA
-117.5,59.5,NA
-116.5,59.5,NA
-115.5,59.5,NA
-114.5,59.5,NA
-113.5,59.5,NA
-112.5,59.5,NA
-111.5,59.5,NA
-110.5,59.5,NA
-109.5,59.5,NA
-108.5,59.5,NA
-107.5,59.5,NA
-106.5,59.5,NA
-105.5,59.5,NA
-104.5,59.5,NA
-103.5,59.5,NA
-102.5,59.5,NA
-101.5,59.5,NA
-100.5,59.5,NA
-99.5,59.5,NA
-98.5,59.5,NA
-97.5,59.5,NA
-96.5,59.5,NA
-95.5,59.5,NA
-94.5,59.5,NA
-93.5,59.5,NA
-92.5,59.5,NA
-91.5,59.5,NA
-90.5,59.5,NA
-89.5,59.5,NA
-88.5,59.5,NA
-87.5,59.5,NA
-86.5,59.5,NA
-85.5,59.5,NA
-84.5,59.5,NA
-83.5,59.5,NA
-82.5,59.5,NA
-81.5,59.5,NA
-80.5,59.5,NA
-79.5,59.5,NA
-78.5,59.5,NA
-77.5,59.5,NA
-76.5,59.5,NA
-75.5,59.5,NA
-74.5,59.5,NA
-73.5,59.5,NA
-72.5,59.5,NA
-71.5,59.5,NA
-70.5,59.5,NA
-69.5,59.5,NA
-68.5,59.5,NA
-67.5,59.5,NA
-66.5,59.5,NA
-65.5,59.5,NA
-64.5,59.5,NA
-63.5,59.5,NA
-62.5,59.5,NA
-61.5,59.5,NA
-60.5,59.5,NA
-59.5,59.5,NA
-58.5,59.5,NA
-57.5,59.5,NA
-56.5,59.5,NA
-55.5,59.5,NA
-54.5,59.5,NA
-53.5,59.5,NA
-52.5,59.5,NA
-51.5,59.5,NA
-50.5,59.5,NA
-49.5,59.5,NA
-48.5,59.5,NA
-47.5,59.5,NA
-46.5,59.5,NA
-45.5,59.5,NA
-44.5,59.5,NA
-43.5,59.5,NA
-42.5,59.5,NA
-41.5,59.5,NA
-40.5,59.5,NA
-39.5,59.5,NA
-38.5,59.5,NA
-37.5,59.5,NA
-36.5,59.5,NA
-35.5,59.5,NA
-34.5,59.5,NA
-33.5,59.5,NA
-32.5,59.5,NA
-31.5,59.5,NA
-30.5,59.5,NA
-29.5,59.5,NA
-28.5,59.5,NA
-27.5,59.5,NA
-26.5,59.5,NA
-25.5,59.5,NA
-24.5,59.5,NA
-23.5,59.5,NA
-22.5,59.5,NA
-21.5,59.5,NA
-20.5,59.5,NA
-19.5,59.5,NA
-18.5,59.5,NA
-17.5,59.5,NA
-16.5,59.5,NA
-15.5,59.5,NA
-14.5,59.5,NA
-13.5,59.5,NA
-12.5,59.5,NA
-11.5,59.5,NA
-10.5,59.5,NA
-9.5,59.5,NA
-8.5,59.5,NA
-7.5,59.5,NA
-6.5,59.5,NA
-5.5,59.5,NA
-4.5,59.5,NA
-3.5,59.5,NA
-2.5,59.5,NA
-1.5,59.5,NA
-0.5,59.5,NA
0.5,59.5,NA
1.5,59.5,NA
2.5,59.5,NA
3.5,59.5,NA
4.5,59.5,NA
5.5,59.5,NA
6.5,59.5,NA
7.5,59.5,NA
8.5,59.5,NA
9.5,59.5,NA
10.5,59.5,NA
11.5,59.5,NA
12.5,59.5,NA
13.5,59.5,NA
14.5,59.5,NA
15.5,59.5,NA
16.5,59.5,NA
17.5,59.5,NA
18.5,59.5,NA
19.5,59.5,NA
20.5,59.5,NA
21.5,59.5,NA
22.5,59.5,NA
23.5,59.5,NA
24.5,59.5,NA
25.5,59.5,NA
26.5,59.5,NA
27.5,59.5,NA
28.5,59.5,NA
29.5,59.5,NA
30.5,59.5,NA
31.5,59.5,NA
32.5,59.5,NA
33.5,59.5,NA
34.5,59.5,NA
35.5,59.5,NA
36.5,59.5,NA
37.5,59.5,NA
38.5,59.5,NA
39.5,59.5,NA
40.5,59.5,NA
41.5,59.5,NA
42.5,59.5,NA
43.5,59.5,NA
44.5,59.5,NA
45.5,59.5,NA
46.5,59.5,NA
47.5,59.5,NA
48.5,59.5,NA
49.5,59.5,NA
50.5,59.5,NA
51.5,59.5,NA
52.5,59.5,NA
53.5,59.5,NA
54.5,59.5,NA
55.5,59.5,NA
56.5,59.5,NA
57.5,59.5,NA
58.5,59.5,NA
59.5,59.5,NA
60.5,59.5,NA
61.5,59.5,NA
62.5,59.5,NA
63.5,59.5,NA
64.5,59.5,NA
65.5,59.5,NA
66.5,59.5,NA
67.5,59.5,NA
68.5,59.5,NA
69.5,59.5,NA
70.5,59.5,NA
71.5,59.5,NA
72.5,59.5,NA
73.5,59.5,NA
74.5,59.5,NA
75.5,59.5,NA
76.5,59.5,NA
77.5,59.5,NA
78.5,59.5,NA
79.5,59.5,NA
80.5,59.5,NA
81.5,59.5,NA
82.5,59.5,NA
83.5,59.5,NA
84.5,59.5,NA
85.5,59.5,NA
86.5,59.5,NA
87.5,59.5,NA
88.5,59.5,NA
89.5,59.5,NA
90.5,59.5,NA
91.5,59.5,NA
92.5,59.5,NA
93.5,59.5,NA
94.5,59.5,NA
95.5,59.5,NA
96.5,59.5,NA
97.5,59.5,NA
98.5,59.5,NA
99.5,59.5,NA
100.5,59.5,NA
101.5,59.5,NA
102.5,59.5,NA
103.5,59.5,NA
104.5,59.5,NA
105.5,59.5,NA
106.5,59.5,NA
107.5,59.5,NA
108.5,59.5,NA
109.5,59.5,NA
110.5,59.5,NA
111.5,59.5,NA
112.5,59.5,NA
113.5,59.5,NA
114.5,59.5,NA
115.5,59.5,NA
116.5,59.5,NA
117.5,59.5,NA
118.5,59.5,NA
119.5,59.5,NA
120.5,59.5,NA
121.5,59.5,NA
122.5,59.5,NA
123.5,59.5,NA
124.5,59.5,NA
125.5,59.5,NA
126.5,59.5,NA
127.5,59.5,NA
128.5,59.5,NA
129.5,59.5,NA
130.5,59.5,NA
131.5,59.5,NA
132.5,59.5,NA
133.5,59.5,NA
134.5,59.5,NA
135.5,59.5,NA
136.5,59.5,NA
137.5,59.5,NA
138.5,59.5,NA
139.5,59.5,NA
140.5,59.5,NA
141.5,59.5,NA
142.5,59.5,NA
143.5,59.5,NA
144.5,59.5,NA
145.5,59.5,NA
146.5,59.5,NA
147.5,59.5,NA
148.5,59.5,NA
149.5,59.5,NA
150.5,59.5,NA
151.5,59.5,NA
152.5,59.5,NA
153.5,59.5,NA
154.5,59.5,NA
155.5,59.5,NA
156.5,59.5,NA
157.5,59.5,NA
158.5,59.5,NA
159.5,59.5,NA
160.5,59.5,NA
161.5,59.5,NA
162.5,59.5,NA
163.5,59.5,NA
164.5,59.5,NA
165.5,59.5,NA
166.5,59.5,NA
167.5,59.5,NA
168.5,59.5,NA
169.5,59.5,NA
170.5,59.5,NA
171.5,59.5,NA
172.5,59.5,NA
173.5,59.5,NA
174.5,59.5,NA
175.5,59.5,NA
176.5,59.5,NA
177.5,59.5,NA
178.5,59.5,NA
179.5,59.5,NA
-179.5,58.5,0
-178.5,58.5,NA
-177.5,58.5,0
-176.5,58.5,0
-175.5,58.5,NA
-174.5,58.5,0
-173.5,58.5,0
-172.5,58.5,0
-171.5,58.5,NA
-170.5,58.5,NA
-169.5,58.5,NA
-168.5,58.5,0
-167.5,58.5,NA
-166.5,58.5,NA
-165.5,58.5,NA
-164.5,58.5,NA
-163.5,58.5,NA
-162.5,58.5,NA
-161.5,58.5,NA
-160.5,58.5,NA
-159.5,58.5,NA
-158.5,58.5,NA
-157.5,58.5,NA
-156.5,58.5,0
-155.5,58.5,0
-154.5,58.5,0
-153.5,58.5,0
-152.5,58.5,0
-151.5,58.5,0
-150.5,58.5,0
-149.5,58.5,0
-148.5,58.5,0
-147.5,58.5,0
-146.5,58.5,0
-145.5,58.5,0
-144.5,58.5,0
-143.5,58.5,0
-142.5,58.5,0
-141.5,58.5,0
-140.5,58.5,0
-139.5,58.5,0
-138.5,58.5,0
-137.5,58.5,0
-136.5,58.5,0
-135.5,58.5,0
-134.5,58.5,0
-133.5,58.5,0
-132.5,58.5,NA
-131.5,58.5,NA
-130.5,58.5,NA
-129.5,58.5,NA
-128.5,58.5,NA
-127.5,58.5,NA
-126.5,58.5,NA
-125.5,58.5,NA
-124.5,58.5,NA
-123.5,58.5,NA
-122.5,58.5,NA
-121.5,58.5,NA
-120.5,58.5,NA
-119.5,58.5,NA
-118.5,58.5,NA
-117.5,58.5,NA
-116.5,58.5,NA
-115.5,58.5,NA
-114.5,58.5,NA
-113.5,58.5,NA
-112.5,58.5,NA
-111.5,58.5,NA
-110.5,58.5,NA
-109.5,58.5,NA
-108.5,58.5,NA
-107.5,58.5,NA
-106.5,58.5,NA
-105.5,58.5,NA
-104.5,58.5,NA
-103.5,58.5,NA
-102.5,58.5,NA
-101.5,58.5,NA
-100.5,58.5,NA
-99.5,58.5,NA
-98.5,58.5,NA
-97.5,58.5,NA
-96.5,58.5,NA
-95.5,58.5,NA
-94.5,58.5,NA
-93.5,58.5,NA
-92.5,58.5,NA
-91.5,58.5,NA
-90.5,58.5,NA
-89.5,58.5,NA
-88.5,58.5,NA
-87.5,58.5,NA
-86.5,58.5,NA
-85.5,58.5,NA
-84.5,58.5,NA
-83.5,58.5,NA
-82.5,58.5,NA
-81.5,58.5,NA
-80.5,58.5,NA
-79.5,58.5,NA
-78.5,58.5,NA
-77.5,58.5,NA
-76.5,58.5,NA
-75.5,58.5,NA
-74.5,58.5,NA
-73.5,58.5,NA
-72.5,58.5,NA
-71.5,58.5,NA
-70.5,58.5,NA
-69.5,58.5,NA
-68.5,58.5,NA
-67.5,58.5,NA
-66.5,58.5,NA
-65.5,58.5,NA
-64.5,58.5,NA
-63.5,58.5,NA
-62.5,58.5,NA
-61.5,58.5,NA
-60.5,58.5,NA
-59.5,58.5,NA
-58.5,58.5,NA
-57.5,58.5,NA
-56.5,58.5,NA
-55.5,58.5,NA
-54.5,58.5,NA
-53.5,58.5,NA
-52.5,58.5,NA
-51.5,58.5,NA
-50.5,58.5,NA
-49.5,58.5,NA
-48.5,58.5,NA
-47.5,58.5,NA
-46.5,58.5,NA
-45.5,58.5,NA
-44.5,58.5,NA
-43.5,58.5,NA
-42.5,58.5,NA
-41.5,58.5,NA
-40.5,58.5,NA
-39.5,58.5,NA
-38.5,58.5,NA
-37.5,58.5,NA
-36.5,58.5,NA
-35.5,58.5,NA
-34.5,58.5,NA
-33.5,58.5,NA
-32.5,58.5,NA
-31.5,58.5,NA
-30.5,58.5,NA
-29.5,58.5,NA
-28.5,58.5,NA
-27.5,58.5,NA
-26.5,58.5,NA
-25.5,58.5,NA
-24.5,58.5,NA
-23.5,58.5,NA
-22.5,58.5,NA
-21.5,58.5,NA
-20.5,58.5,0.000290466705337167
-19.5,58.5,0
-18.5,58.5,NA
-17.5,58.5,NA
-16.5,58.5,NA
-15.5,58.5,NA
-14.5,58.5,NA
-13.5,58.5,NA
-12.5,58.5,NA
-11.5,58.5,NA
-10.5,58.5,NA
-9.5,58.5,NA
-8.5,58.5,NA
-7.5,58.5,NA
-6.5,58.5,NA
-5.5,58.5,NA
-4.5,58.5,NA
-3.5,58.5,NA
-2.5,58.5,NA
-1.5,58.5,NA
-0.5,58.5,NA
0.5,58.5,NA
1.5,58.5,NA
2.5,58.5,NA
3.5,58.5,NA
4.5,58.5,NA
5.5,58.5,NA
6.5,58.5,NA
7.5,58.5,NA
8.5,58.5,NA
9.5,58.5,NA
10.5,58.5,NA
11.5,58.5,NA
12.5,58.5,NA
13.5,58.5,NA
14.5,58.5,NA
15.5,58.5,NA
16.5,58.5,NA
17.5,58.5,NA
18.5,58.5,NA
19.5,58.5,NA
20.5,58.5,NA
21.5,58.5,NA
22.5,58.5,NA
23.5,58.5,NA
24.5,58.5,NA
25.5,58.5,NA
26.5,58.5,NA
27.5,58.5,NA
28.5,58.5,NA
29.5,58.5,NA
30.5,58.5,NA
31.5,58.5,NA
32.5,58.5,NA
33.5,58.5,NA
34.5,58.5,NA
35.5,58.5,NA
36.5,58.5,NA
37.5,58.5,NA
38.5,58.5,NA
39.5,58.5,NA
40.5,58.5,NA
41.5,58.5,NA
42.5,58.5,NA
43.5,58.5,NA
44.5,58.5,NA
45.5,58.5,NA
46.5,58.5,NA
47.5,58.5,NA
48.5,58.5,NA
49.5,58.5,NA
50.5,58.5,NA
51.5,58.5,NA
52.5,58.5,NA
53.5,58.5,NA
54.5,58.5,NA
55.5,58.5,NA
56.5,58.5,NA
57.5,58.5,NA
58.5,58.5,NA
59.5,58.5,NA
60.5,58.5,NA
61.5,58.5,NA
62.5,58.5,NA
63.5,58.5,NA
64.5,58.5,NA
65.5,58.5,NA
66.5,58.5,NA
67.5,58.5,NA
68.5,58.5,NA
69.5,58.5,NA
70.5,58.5,NA
71.5,58.5,NA
72.5,58.5,NA
73.5,58.5,NA
74.5,58.5,NA
75.5,58.5,NA
76.5,58.5,NA
77.5,58.5,NA
78.5,58.5,NA
79.5,58.5,NA
80.5,58.5,NA
81.5,58.5,NA
82.5,58.5,NA
83.5,58.5,NA
84.5,58.5,NA
85.5,58.5,NA
86.5,58.5,NA
87.5,58.5,NA
88.5,58.5,NA
89.5,58.5,NA
90.5,58.5,NA
91.5,58.5,NA
92.5,58.5,NA
93.5,58.5,NA
94.5,58.5,NA
95.5,58.5,NA
96.5,58.5,NA
97.5,58.5,NA
98.5,58.5,NA
99.5,58.5,NA
100.5,58.5,NA
101.5,58.5,NA
102.5,58.5,NA
103.5,58.5,NA
104.5,58.5,NA
105.5,58.5,NA
106.5,58.5,NA
107.5,58.5,NA
108.5,58.5,NA
109.5,58.5,NA
110.5,58.5,NA
111.5,58.5,NA
112.5,58.5,NA
113.5,58.5,NA
114.5,58.5,NA
115.5,58.5,NA
116.5,58.5,NA
117.5,58.5,NA
118.5,58.5,NA
119.5,58.5,NA
120.5,58.5,NA
121.5,58.5,NA
122.5,58.5,NA
123.5,58.5,NA
124.5,58.5,NA
125.5,58.5,NA
126.5,58.5,NA
127.5,58.5,NA
128.5,58.5,NA
129.5,58.5,NA
130.5,58.5,NA
131.5,58.5,NA
132.5,58.5,NA
133.5,58.5,NA
134.5,58.5,NA
135.5,58.5,NA
136.5,58.5,NA
137.5,58.5,NA
138.5,58.5,NA
139.5,58.5,NA
140.5,58.5,NA
141.5,58.5,NA
142.5,58.5,NA
143.5,58.5,NA
144.5,58.5,NA
145.5,58.5,NA
146.5,58.5,NA
147.5,58.5,NA
148.5,58.5,NA
149.5,58.5,NA
150.5,58.5,NA
151.5,58.5,NA
152.5,58.5,NA
153.5,58.5,NA
154.5,58.5,NA
155.5,58.5,NA
156.5,58.5,NA
157.5,58.5,NA
158.5,58.5,NA
159.5,58.5,NA
160.5,58.5,NA
161.5,58.5,NA
162.5,58.5,NA
163.5,58.5,NA
164.5,58.5,NA
165.5,58.5,NA
166.5,58.5,NA
167.5,58.5,NA
168.5,58.5,NA
169.5,58.5,NA
170.5,58.5,NA
171.5,58.5,NA
172.5,58.5,NA
173.5,58.5,NA
174.5,58.5,NA
175.5,58.5,NA
176.5,58.5,NA
177.5,58.5,NA
178.5,58.5,NA
179.5,58.5,NA
-179.5,57.5,0
-178.5,57.5,0
-177.5,57.5,0
-176.5,57.5,0
-175.5,57.5,0
-174.5,57.5,0
-173.5,57.5,0
-172.5,57.5,0
-171.5,57.5,0
-170.5,57.5,NA
-169.5,57.5,NA
-168.5,57.5,0
-167.5,57.5,0
-166.5,57.5,0
-165.5,57.5,0
-164.5,57.5,NA
-163.5,57.5,NA
-162.5,57.5,NA
-161.5,57.5,NA
-160.5,57.5,NA
-159.5,57.5,NA
-158.5,57.5,NA
-157.5,57.5,NA
-156.5,57.5,0
-155.5,57.5,0
-154.5,57.5,0
-153.5,57.5,0
-152.5,57.5,0
-151.5,57.5,0
-150.5,57.5,0
-149.5,57.5,0
-148.5,57.5,0
-147.5,57.5,0
-146.5,57.5,0
-145.5,57.5,0
-144.5,57.5,0
-143.5,57.5,0
-142.5,57.5,0
-141.5,57.5,0
-140.5,57.5,0
-139.5,57.5,0
-138.5,57.5,0
-137.5,57.5,0
-136.5,57.5,0
-135.5,57.5,0
-134.5,57.5,0
-133.5,57.5,0
-132.5,57.5,0
-131.5,57.5,NA
-130.5,57.5,NA
-129.5,57.5,NA
-128.5,57.5,NA
-127.5,57.5,NA
-126.5,57.5,NA
-125.5,57.5,NA
-124.5,57.5,NA
-123.5,57.5,NA
-122.5,57.5,NA
-121.5,57.5,NA
-120.5,57.5,NA
-119.5,57.5,NA
-118.5,57.5,NA
-117.5,57.5,NA
-116.5,57.5,NA
-115.5,57.5,NA
-114.5,57.5,NA
-113.5,57.5,NA
-112.5,57.5,NA
-111.5,57.5,NA
-110.5,57.5,NA
-109.5,57.5,NA
-108.5,57.5,NA
-107.5,57.5,NA
-106.5,57.5,NA
-105.5,57.5,NA
-104.5,57.5,NA
-103.5,57.5,NA
-102.5,57.5,NA
-101.5,57.5,NA
-100.5,57.5,NA
-99.5,57.5,NA
-98.5,57.5,NA
-97.5,57.5,NA
-96.5,57.5,NA
-95.5,57.5,NA
-94.5,57.5,NA
-93.5,57.5,NA
-92.5,57.5,NA
-91.5,57.5,NA
-90.5,57.5,NA
-89.5,57.5,NA
-88.5,57.5,NA
-87.5,57.5,NA
-86.5,57.5,NA
-85.5,57.5,NA
-84.5,57.5,NA
-83.5,57.5,NA
-82.5,57.5,NA
-81.5,57.5,NA
-80.5,57.5,NA
-79.5,57.5,NA
-78.5,57.5,NA
-77.5,57.5,NA
-76.5,57.5,NA
-75.5,57.5,NA
-74.5,57.5,NA
-73.5,57.5,NA
-72.5,57.5,NA
-71.5,57.5,NA
-70.5,57.5,NA
-69.5,57.5,NA
-68.5,57.5,NA
-67.5,57.5,NA
-66.5,57.5,NA
-65.5,57.5,NA
-64.5,57.5,NA
-63.5,57.5,NA
-62.5,57.5,NA
-61.5,57.5,NA
-60.5,57.5,NA
-59.5,57.5,NA
-58.5,57.5,NA
-57.5,57.5,NA
-56.5,57.5,NA
-55.5,57.5,NA
-54.5,57.5,NA
-53.5,57.5,NA
-52.5,57.5,NA
-51.5,57.5,NA
-50.5,57.5,NA
-49.5,57.5,NA
-48.5,57.5,NA
-47.5,57.5,NA
-46.5,57.5,NA
-45.5,57.5,NA
-44.5,57.5,NA
-43.5,57.5,NA
-42.5,57.5,NA
-41.5,57.5,NA
-40.5,57.5,NA
-39.5,57.5,NA
-38.5,57.5,NA
-37.5,57.5,NA
-36.5,57.5,NA
-35.5,57.5,NA
-34.5,57.5,NA
-33.5,57.5,NA
-32.5,57.5,NA
-31.5,57.5,NA
-30.5,57.5,NA
-29.5,57.5,NA
-28.5,57.5,NA
-27.5,57.5,NA
-26.5,57.5,NA
-25.5,57.5,NA
-24.5,57.5,0.0023911006283015
-23.5,57.5,0.00658912351354957
-22.5,57.5,0.00806144438683987
-21.5,57.5,0.00328169669955969
-20.5,57.5,NA
-19.5,57.5,0
-18.5,57.5,0
-17.5,57.5,0
-16.5,57.5,NA
-15.5,57.5,NA
-14.5,57.5,NA
-13.5,57.5,NA
-12.5,57.5,NA
-11.5,57.5,NA
-10.5,57.5,NA
-9.5,57.5,NA
-8.5,57.5,NA
-7.5,57.5,NA
-6.5,57.5,NA
-5.5,57.5,NA
-4.5,57.5,NA
-3.5,57.5,NA
-2.5,57.5,NA
-1.5,57.5,NA
-0.5,57.5,NA
0.5,57.5,NA
1.5,57.5,NA
2.5,57.5,NA
3.5,57.5,NA
4.5,57.5,NA
5.5,57.5,NA
6.5,57.5,NA
7.5,57.5,NA
8.5,57.5,NA
9.5,57.5,NA
10.5,57.5,NA
11.5,57.5,NA
12.5,57.5,NA
13.5,57.5,NA
14.5,57.5,NA
15.5,57.5,NA
16.5,57.5,NA
17.5,57.5,NA
18.5,57.5,NA
19.5,57.5,NA
20.5,57.5,NA
21.5,57.5,NA
22.5,57.5,NA
23.5,57.5,NA
24.5,57.5,NA
25.5,57.5,NA
26.5,57.5,NA
27.5,57.5,NA
28.5,57.5,NA
29.5,57.5,NA
30.5,57.5,NA
31.5,57.5,NA
32.5,57.5,NA
33.5,57.5,NA
34.5,57.5,NA
35.5,57.5,NA
36.5,57.5,NA
37.5,57.5,NA
38.5,57.5,NA
39.5,57.5,NA
40.5,57.5,NA
41.5,57.5,NA
42.5,57.5,NA
43.5,57.5,NA
44.5,57.5,NA
45.5,57.5,NA
46.5,57.5,NA
47.5,57.5,NA
48.5,57.5,NA
49.5,57.5,NA
50.5,57.5,NA
51.5,57.5,NA
